,County_id,Year,Unit,Income,county_name,state_code
280,01109,2013,Thousands of dollars,1040538.0,Pike, AL
281,01109,2014,Thousands of dollars,1106190.0,Pike, AL
282,01109,2015,Thousands of dollars,1155270.0,Pike, AL
283,01109,2016,Thousands of dollars,1168113.0,Pike, AL
284,01109,2017,Thousands of dollars,1205092.0,Pike, AL
285,01111,2013,Thousands of dollars,641390.0,Randolph, AL
286,01111,2014,Thousands of dollars,672150.0,Randolph, AL
287,01111,2015,Thousands of dollars,697670.0,Randolph, AL
288,01111,2016,Thousands of dollars,689104.0,Randolph, AL
289,01111,2017,Thousands of dollars,723164.0,Randolph, AL
290,01113,2013,Thousands of dollars,1707670.0,Russell, AL
291,01113,2014,Thousands of dollars,1721129.0,Russell, AL
292,01113,2015,Thousands of dollars,1784851.0,Russell, AL
293,01113,2016,Thousands of dollars,1790289.0,Russell, AL
294,01113,2017,Thousands of dollars,1872111.0,Russell, AL
295,01115,2013,Thousands of dollars,2781936.0,St. Clair, AL
296,01115,2014,Thousands of dollars,2916069.0,St. Clair, AL
297,01115,2015,Thousands of dollars,3028107.0,St. Clair, AL
298,01115,2016,Thousands of dollars,3117657.0,St. Clair, AL
299,01115,2017,Thousands of dollars,3258158.0,St. Clair, AL
300,01117,2013,Thousands of dollars,9385940.0,Shelby, AL
301,01117,2014,Thousands of dollars,9910013.0,Shelby, AL
302,01117,2015,Thousands of dollars,10467929.0,Shelby, AL
303,01117,2016,Thousands of dollars,10688801.0,Shelby, AL
304,01117,2017,Thousands of dollars,11194171.0,Shelby, AL
305,01119,2013,Thousands of dollars,410358.0,Sumter, AL
306,01119,2014,Thousands of dollars,401896.0,Sumter, AL
307,01119,2015,Thousands of dollars,402981.0,Sumter, AL
308,01119,2016,Thousands of dollars,403504.0,Sumter, AL
309,01119,2017,Thousands of dollars,411533.0,Sumter, AL
310,01121,2013,Thousands of dollars,2423397.0,Talladega, AL
311,01121,2014,Thousands of dollars,2516599.0,Talladega, AL
312,01121,2015,Thousands of dollars,2567084.0,Talladega, AL
313,01121,2016,Thousands of dollars,2621643.0,Talladega, AL
314,01121,2017,Thousands of dollars,2714886.0,Talladega, AL
315,01123,2013,Thousands of dollars,1418198.0,Tallapoosa, AL
316,01123,2014,Thousands of dollars,1439185.0,Tallapoosa, AL
317,01123,2015,Thousands of dollars,1513427.0,Tallapoosa, AL
318,01123,2016,Thousands of dollars,1550629.0,Tallapoosa, AL
319,01123,2017,Thousands of dollars,1616015.0,Tallapoosa, AL
320,01125,2013,Thousands of dollars,6883076.0,Tuscaloosa, AL
321,01125,2014,Thousands of dollars,7170655.0,Tuscaloosa, AL
322,01125,2015,Thousands of dollars,7347038.0,Tuscaloosa, AL
323,01125,2016,Thousands of dollars,7469766.0,Tuscaloosa, AL
324,01125,2017,Thousands of dollars,7773679.0,Tuscaloosa, AL
325,01127,2013,Thousands of dollars,2296516.0,Walker, AL
326,01127,2014,Thousands of dollars,2354485.0,Walker, AL
327,01127,2015,Thousands of dollars,2420201.0,Walker, AL
